Survey,Name,Filepath,type,noise
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_139_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_152_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_152_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_163_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_163_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_186_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_186_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_193_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_193_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_194_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_194_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_199_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_199_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_208_W149.txt,exo,5
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_208_Z087.txt,exo,5
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_214_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_214_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_218_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_218_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_223_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_223_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_226_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_226_Z087.txt,exo,5
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_227_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_227_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_250_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_250_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_253_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_253_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_258_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_258_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_267_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_267_Z087.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_289_W149.txt,exo,1
ROMAN,ROMAN Challenge,Exodata/WFIRST/ulwdc1_289_Z087.txt,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_0/WFIRST_0259.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_0/WFIRST_1702.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_0/WFIRST_0820.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_0/WFIRST_1781.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_0/WFIRST_1801.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_0/WFIRST_0600.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_0/WFIRST_0973.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_0/WFIRST_1014.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_0/WFIRST_1844.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_0/WFIRST_2498.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_0/WFIRST_2132.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_0/WFIRST_0649.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_0/WFIRST_2227.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_0/WFIRST_0347.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_0/WFIRST_0139.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_0/WFIRST_2386.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_0/WFIRST_2055.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_0/WFIRST_2067.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_0/WFIRST_1457.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_0/WFIRST_0712.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_0/WFIRST_2189.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_0/WFIRST_0379.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_0/WFIRST_1562.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_0/WFIRST_2382.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_0/WFIRST_2236.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_1/WFIRST_2282.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_1/WFIRST_1203.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_1/WFIRST_0743.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_1/WFIRST_0364.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_1/WFIRST_2090.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_1/WFIRST_0127.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_1/WFIRST_2214.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_1/WFIRST_1867.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_1/WFIRST_2349.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_1/WFIRST_0969.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_1/WFIRST_1567.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_1/WFIRST_1584.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_1/WFIRST_0680.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_1/WFIRST_2073.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_1/WFIRST_2255.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_1/WFIRST_2245.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_1/WFIRST_1983.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_1/WFIRST_1418.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_1/WFIRST_0349.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_1/WFIRST_2464.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_1/WFIRST_1185.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_1/WFIRST_1367.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_1/WFIRST_0790.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_1/WFIRST_1039.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_1/WFIRST_1458.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_2/WFIRST_0915.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_2/WFIRST_1035.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_2/WFIRST_0665.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_2/WFIRST_0962.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_2/WFIRST_1132.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_2/WFIRST_0472.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_2/WFIRST_0794.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_2/WFIRST_2381.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_2/WFIRST_0321.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_2/WFIRST_1285.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_2/WFIRST_1327.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_2/WFIRST_2182.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_2/WFIRST_2218.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_2/WFIRST_1109.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_2/WFIRST_1980.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_2/WFIRST_1617.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_2/WFIRST_0020.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_2/WFIRST_1762.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_2/WFIRST_2479.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_2/WFIRST_1689.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_2/WFIRST_0889.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_2/WFIRST_2113.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_2/WFIRST_1118.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_2/WFIRST_0685.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_2/WFIRST_1280.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_3/WFIRST_1927.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_3/WFIRST_0270.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_3/WFIRST_1213.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_3/WFIRST_1016.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_3/WFIRST_0055.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_3/WFIRST_0057.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_3/WFIRST_1098.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_3/WFIRST_1883.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_3/WFIRST_0955.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_3/WFIRST_0706.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_3/WFIRST_0202.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_3/WFIRST_2274.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_3/WFIRST_1350.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_3/WFIRST_1873.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_3/WFIRST_1717.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_3/WFIRST_0828.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_3/WFIRST_1862.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_3/WFIRST_1886.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_3/WFIRST_1693.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_3/WFIRST_0011.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_3/WFIRST_0184.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_3/WFIRST_0833.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_3/WFIRST_0199.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_3/WFIRST_0104.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_3/WFIRST_0671.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_4/WFIRST_0281.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_4/WFIRST_1606.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_4/WFIRST_2006.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_4/WFIRST_0284.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_4/WFIRST_2007.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_4/WFIRST_1792.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_4/WFIRST_2368.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_4/WFIRST_2118.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_4/WFIRST_0010.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_4/WFIRST_2385.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_4/WFIRST_0231.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_4/WFIRST_0309.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_4/WFIRST_2072.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_4/WFIRST_1167.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_4/WFIRST_0588.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_4/WFIRST_0248.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_4/WFIRST_0017.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_4/WFIRST_2224.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_4/WFIRST_0810.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_4/WFIRST_1244.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_4/WFIRST_0347.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_4/WFIRST_0205.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_4/WFIRST_0221.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_4/WFIRST_2096.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_4/WFIRST_0495.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_5/WFIRST_2194.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_5/WFIRST_0204.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_5/WFIRST_2490.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_5/WFIRST_0769.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_5/WFIRST_0763.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_5/WFIRST_1670.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_5/WFIRST_1192.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_5/WFIRST_0428.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_5/WFIRST_2068.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_5/WFIRST_0903.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_5/WFIRST_0676.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_5/WFIRST_1640.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_5/WFIRST_0096.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_5/WFIRST_1850.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_5/WFIRST_2059.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_5/WFIRST_0621.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_5/WFIRST_2265.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_5/WFIRST_1334.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_5/WFIRST_1120.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_5/WFIRST_0963.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_5/WFIRST_0089.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_5/WFIRST_1854.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_5/WFIRST_1482.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_5/WFIRST_1706.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_5/WFIRST_0784.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_6/WFIRST_1556.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_6/WFIRST_0058.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_6/WFIRST_1274.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_6/WFIRST_0883.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_6/WFIRST_0627.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_6/WFIRST_0836.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_6/WFIRST_1827.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_6/WFIRST_0067.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_6/WFIRST_0775.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_6/WFIRST_1277.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_6/WFIRST_1054.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_6/WFIRST_2398.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_6/WFIRST_1259.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_6/WFIRST_1599.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_6/WFIRST_2011.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_6/WFIRST_0201.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_6/WFIRST_2225.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_6/WFIRST_0372.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_6/WFIRST_1860.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_6/WFIRST_2364.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_6/WFIRST_1492.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_6/WFIRST_0817.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_6/WFIRST_1920.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_6/WFIRST_1561.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_6/WFIRST_2486.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_7/WFIRST_2294.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_7/WFIRST_2152.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_7/WFIRST_1780.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_7/WFIRST_1079.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_7/WFIRST_1302.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_7/WFIRST_0424.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_7/WFIRST_1082.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_7/WFIRST_0099.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_7/WFIRST_1008.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_7/WFIRST_0279.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_7/WFIRST_0433.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_7/WFIRST_2371.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_7/WFIRST_1176.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_7/WFIRST_1424.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_7/WFIRST_2414.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_7/WFIRST_1495.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_7/WFIRST_1835.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_7/WFIRST_1328.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_7/WFIRST_1433.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_7/WFIRST_0596.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_7/WFIRST_1779.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_7/WFIRST_0323.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_7/WFIRST_1566.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_7/WFIRST_2473.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_7/WFIRST_0733.dat,exo,1
ROMAN SAGAN,WFIRST 2017 Simulated,Exodata/WFIRST_SAGAN_7/WFIRST_0013.dat,binary,1
